0 0.299136 0.00339631
1 0.0690768 0.290739
2 0.262129 0.232697
3 0.141598 0.293011
4 0.751375 0.279156
5 0.047942 0.349136
6 0.575373 0.388
7 0.671536 0.290007
8 0.58866 0.357862
9 0.0116989 0.277185
10 0.360059 0.258538
11 0.318578 0.241828
12 0.564171 0.208455
13 0.221274 0.251478
14 0.0438115 0.233038
15 0.290722 0.26463
16 0.2199 0.208113
17 0.548326 0.260052
18 0.334264 0.204752
19 0.315254 0.305881
20 0.364743 0.298524
21 0.486999 0.248358
22 0.345944 0.262546
23 0.466477 0.241355
24 0.0315352 0.246365
25 0.24079 0.26943
26 0.54626 0.278833
27 0.398636 0.251261
28 0.109777 0.271965
29 0.54781 0.319842
30 0.39666 0.212406
31 0.413118 0.276681
32 0.51956 0.224659
33 0.630378 0.256917
34 -0.0623264 0.184384
35 0.268384 0.269796
36 0.643622 0.205563
37 -0.265997 0.198279
38 0.481664 0.223352
39 0.173561 0.207216
40 -0.0714727 0.234327
41 0.50695 0.219201
42 0.505396 0.242758
43 0.433399 0.240231
44 0.610022 0.251752
45 0.40667 0.265832
46 0.486094 0.180776
47 0.269462 0.221091
48 0.383917 0.261712
49 0.313499 0.164898
50 0.280613 0.174436
51 -0.0558816 0.292947
52 -0.176131 0.193495
53 0.394906 0.270311
54 0.252306 0.19629
55 0.33911 0.237203
56 0.267432 0.189488
57 0.472944 0.263558
58 0.180371 0.1733
59 0.206727 0.221812
60 0.521062 0.226525
61 0.687472 0.235413
62 0.510934 0.229802
63 0.113259 0.19052
64 0.567515 0.246108
65 0.81408 0.154994
66 0.232983 0.258439
67 0.539336 0.171675
68 0.387228 0.242965
69 0.453852 0.181873
70 0.107802 0.220122
71 0.384123 0.172278
72 0.599215 0.216827
73 0.304534 0.224635
74 0.171883 0.180639
75 0.155487 0.197351
76 0.179089 0.136672
77 0.252926 0.255521
78 -0.0631902 0.196577
79 0.0716321 0.194917
80 0.102682 0.206244
81 0.122305 0.136012
82 0.524353 0.217531
83 0.143489 0.19783
84 0.416544 0.126048
85 0.159342 0.160015
86 0.474116 0.218712
87 0.0414447 0.176222
88 0.143583 0.271835
89 0.422494 0.183495
90 0.358794 0.190299
91 0.199324 0.185694
92 0.0838736 0.153796
93 0.0832289 0.255561
94 0.0308752 0.115429
95 -0.053678 0.235085
96 0.37776 0.203152
97 0.354982 0.206004
98 0.644684 0.14367
99 0.407292 0.166846
100 0.305338 0.186521
101 0.378689 0.230085
102 0.131069 0.21134
103 0.537393 0.14637
104 0.420737 0.178721
105 0.632092 0.157002
106 0.0874401 0.200585
107 0.469761 0.168612
108 0.452695 0.193818
109 0.411865 0.21272
110 0.246529 0.252407
111 -0.315046 0.186622
112 0.0250219 0.227546
113 0.41378 0.203063
114 0.517545 0.21255
115 0.290757 0.201009
116 0.111302 0.216866
117 0.445014 0.13534
118 0.331183 0.215403
119 0.546581 0.195954
120 0.420975 0.201175
121 0.155156 0.183985
122 0.149501 0.143718
123 0.238805 0.198508
124 0.367014 0.184914
125 0.412429 0.176794
126 0.61136 0.177363
127 -0.349483 0.191899
128 0.448537 0.175781
129 0.57209 0.196596
130 0.259342 0.196489
131 0.203591 0.207056
132 0.373097 0.226055
133 0.522503 0.199386
134 0.451724 0.194011
135 0.131692 0.199986
136 0.59658 0.188385
137 0.413044 0.228579
138 0.225976 0.177218
139 0.259318 0.170652
140 0.426133 0.166734
141 0.250739 0.165618
142 0.0819291 0.172236
143 0.0665317 0.196517
144 0.346887 0.193411
145 0.213064 0.183921
146 0.123791 0.183339
147 0.4497 0.201513
148 0.303918 0.221762
149 0.00877667 0.190959
150 0.148976 0.204427
151 0.0571054 0.168107
152 0.389621 0.160992
153 0.316513 0.23632
154 0.244531 0.198319
155 0.296935 0.2053
156 -0.00459403 0.217448
157 0.304988 0.176016
158 0.109127 0.193944
159 0.707263 0.167366
160 0.411176 0.204821
161 -0.127496 0.245371
162 0.0603609 0.142629
163 0.413332 0.157546
164 0.421348 0.183001
165 0.27356 0.241698
166 0.27771 0.197469
167 -0.00921358 0.157461
168 0.458179 0.201063
169 0.0708509 0.138314
170 0.237587 0.172571
171 0.181696 0.205208
172 0.446731 0.238435
173 0.289837 0.173526
174 0.22563 0.16446
175 -0.0494494 0.166863
176 0.208858 0.212243
177 0.352828 0.171587
178 0.475652 0.152826
179 0.2051 0.227934
180 0.302086 0.206541
181 0.191018 0.176813
182 0.321967 0.255011
183 0.298062 0.237908
184 0.245495 0.168573
185 0.648448 0.224253
186 0.182446 0.251792
187 -0.00985856 0.176674
188 -0.0100975 0.169191
189 0.201069 0.166097
190 0.563335 0.12261
191 -0.109087 0.225128
192 0.436197 0.208306
193 0.346961 0.159071
194 0.229406 0.237587
195 0.216663 0.219234
196 0.121245 0.213904
197 0.244968 0.232578
198 0.597549 0.239103
199 0.324393 0.244239
200 0.0695424 0.196338
201 0.0748388 0.159368
202 0.316139 0.246064
203 0.906278 0.185394
204 -0.0425384 0.208858
205 0.166342 0.155607
206 0.0403539 0.186984
207 0.312156 0.17006
208 0.35372 0.203935
209 0.846269 0.172406
210 -0.0651816 0.170511
211 0.462368 0.223091
212 0.493006 0.252792
213 0.192375 0.196076
214 0.388904 0.180277
215 0.538752 0.207267
216 0.644559 0.221407
217 1.03864 0.224477
218 0.531251 0.262629
219 0.337601 0.171473
220 0.287099 0.213121
221 0.57891 0.19055
222 0.361344 0.208561
223 0.103579 0.211674
224 0.399534 0.1621
225 0.238732 0.236177
226 0.379786 0.264328
227 0.337619 0.28283
228 0.122917 0.207654
229 0.0689423 0.212102
230 0.085921 0.208996
231 0.233619 0.191348
232 0.262488 0.192169
233 0.37808 0.219432
234 0.388436 0.214029
235 0.558801 0.220814
236 0.472572 0.202253
237 0.330291 0.177284
