0 -0.759407 0.00419719
1 -0.761689 0.00434178
2 -0.763753 0.00398996
3 -0.764815 0.00391403
4 -0.767832 0.00382733
5 -0.767576 0.00394618
6 -0.767706 0.00397049
7 -0.76811 0.00439215
8 -0.769615 0.00448057
9 -0.772427 0.00457904
10 -0.772974 0.00449229
11 -0.772648 0.00444825
12 -0.772863 0.0047135
13 -0.772863 0.00457311
14 -0.773815 0.00428205
15 -0.774725 0.00407953
16 -0.775385 0.00412563
17 -0.77506 0.00427757
18 -0.773255 0.00415499
19 -0.77423 0.00416276
20 -0.776144 0.00422976
21 -0.777829 0.00371274
22 -0.776625 0.00365116
23 -0.77577 0.00363671
24 -0.77668 0.00330347
25 -0.774813 0.00318031
26 -0.774784 0.00283152
27 -0.776239 0.00265879
28 -0.776763 0.0027632
29 -0.775652 0.00259094
30 -0.776225 0.00268343
31 -0.77811 0.0026668
32 -0.779579 0.00290666
33 -0.780422 0.00198181
34 -0.78061 0.00186055
35 -0.780618 0.0023263
36 -0.779982 0.0022716
37 -0.77973 0.00228758
38 -0.77923 0.00217977
39 -0.780391 0.00256101
40 -0.780377 0.00238136
41 -0.781663 0.00214118
42 -0.781656 0.00207166
43 -0.782631 0.00177861
44 -0.783596 0.00156689
45 -0.781688 0.00171691
46 -0.781985 0.00172624
47 -0.782891 0.00210105
48 -0.783331 0.00195638
49 -0.783392 0.0018787
50 -0.782721 0.00226145
51 -0.782927 0.00222472
52 -0.783696 0.00242487
53 -0.78348 0.00220989
54 -0.782348 0.00241306
55 -0.783961 0.00260945
56 -0.78529 0.0024384
57 -0.783039 0.00268704
58 -0.782448 0.00273071
59 -0.782958 0.00292959
60 -0.783659 0.00260445
61 -0.784221 0.00291411
62 -0.783576 0.00281834
63 -0.783075 0.00283968
64 -0.783909 0.00262619
65 -0.78425 0.00243959
66 -0.784418 0.00227834
67 -0.784763 0.00236112
68 -0.785639 0.00232688
69 -0.7838 0.00245506
70 -0.784582 0.00184405
71 -0.78464 0.00201192
72 -0.78482 0.00201754
