0 1.06035 0.0383544
1 1.06175 0.0382073
2 1.06355 0.0378563
3 1.06337 0.0379625
4 1.06529 0.0381296
5 1.06571 0.0384508
6 1.06274 0.0377333
7 1.05982 0.0383565
8 1.05954 0.0390472
9 1.05959 0.0386836
10 1.06117 0.0390001
11 1.06116 0.0392855
12 1.06019 0.0394752
13 1.06042 0.0399677
14 1.06004 0.039293
15 1.06276 0.0406124
16 1.06007 0.0397513
17 1.05916 0.0399933
18 1.06426 0.0411362
19 1.0666 0.0421721
20 1.06822 0.0419212
21 1.06886 0.0416462
22 1.07035 0.0408962
23 1.06778 0.0404466
24 1.0684 0.0406126
25 1.07113 0.040655
26 1.07305 0.0402793
27 1.06578 0.039181
28 1.06909 0.0389028
29 1.06685 0.0389343
