0 6.80589 0.964511
1 4.23788 0.86325
2 5.51439 0.967839
3 4.74248 0.5986
4 5.7984 0.83386
5 4.46737 0.73331
6 6.17202 0.622665
7 4.94136 1.1535
8 5.42351 1.06361
9 5.60978 0.820646
10 5.45175 1.03436
11 5.86623 0.821093
12 6.35399 0.858298
13 4.38382 1.14168
14 4.76363 0.948957
15 6.35566 0.628729
16 6.55105 0.954554
17 7.96539 0.8088
18 6.54022 0.653543
19 6.54169 0.996993
20 6.1639 0.764063
21 6.6363 0.878098
22 6.57066 0.654393
23 6.60335 0.898428
24 5.22291 0.942057
25 6.87075 0.829222
26 6.15682 1.01634
27 4.97143 0.98146
28 6.74045 0.723166
29 5.97087 0.427547
