0.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e+03 8.392493159913783085e-01
1.000000000000000000e+04 7.160368420908334031e-01
1.500000000000000000e+04 6.196302238655028161e-01
2.000000000000000000e+04 5.415239849102476688e-01
2.500000000000000000e+04 4.773013026502865852e-01
3.000000000000000000e+04 4.239552065971748940e-01
3.500000000000000000e+04 3.788479339070543461e-01
4.000000000000000000e+04 3.401304181444758101e-01
4.500000000000000000e+04 3.064070966324531908e-01
5.000000000000000000e+04 2.774053409044158203e-01
5.500000000000000000e+04 2.517264793949792745e-01
6.000000000000000000e+04 2.293687199916604191e-01
6.500000000000000000e+04 2.093858726403777237e-01
7.000000000000000000e+04 1.916338759829149530e-01
7.500000000000000000e+04 1.760488208092336471e-01
8.000000000000000000e+04 1.618276065887764570e-01
8.500000000000000000e+04 1.500206190313747856e-01
9.000000000000000000e+04 1.397595475892255135e-01
9.500000000000000000e+04 1.304318580181960396e-01
1.000000000000000000e+05 1.222491127670326666e-01
1.050000000000000000e+05 1.147074536406038486e-01
1.100000000000000000e+05 1.075225163302730574e-01
1.150000000000000000e+05 1.011150750478377602e-01
1.200000000000000000e+05 9.483620299356296246e-02
1.250000000000000000e+05 8.966828776201150875e-02
1.300000000000000000e+05 8.466523683832986868e-02
1.350000000000000000e+05 7.991929742745244869e-02
1.400000000000000000e+05 7.596150666852101441e-02
1.450000000000000000e+05 7.199760922950719511e-02
1.500000000000000000e+05 6.832297764338429724e-02
1.550000000000000000e+05 6.428345267303536836e-02
1.600000000000000000e+05 6.092943568049172254e-02
1.650000000000000000e+05 5.748651112110375605e-02
1.700000000000000000e+05 5.396701749655524738e-02
1.750000000000000000e+05 5.052543101155675814e-02
1.800000000000000000e+05 4.829228713730790434e-02
1.850000000000000000e+05 4.542153452563231497e-02
1.900000000000000000e+05 4.334078701322121446e-02
1.950000000000000000e+05 4.146579507508726947e-02
2.000000000000000000e+05 3.976188190672587386e-02
2.050000000000000000e+05 3.869053925163573604e-02
2.100000000000000000e+05 3.691770265099836301e-02
2.150000000000000000e+05 3.493831495941310955e-02
2.200000000000000000e+05 3.250745551009652512e-02
2.250000000000000000e+05 3.099507525562598953e-02
2.300000000000000000e+05 2.925811959826702530e-02
2.350000000000000000e+05 2.784584212815200202e-02
2.400000000000000000e+05 2.643257430499123400e-02
2.450000000000000000e+05 2.505821491020718272e-02
2.500000000000000000e+05 2.371996022330155607e-02
2.550000000000000000e+05 2.209893219627180258e-02
2.600000000000000000e+05 2.060593416535573194e-02
2.650000000000000000e+05 1.905386903538934182e-02
2.700000000000000000e+05 1.675127308946714258e-02
2.750000000000000000e+05 1.499046887789500307e-02
2.800000000000000000e+05 1.394872194171926059e-02
2.850000000000000000e+05 1.334404049382051372e-02
2.900000000000000000e+05 1.234834291047095731e-02
2.950000000000000000e+05 1.152090077029606710e-02
3.000000000000000000e+05 1.135761661212920069e-02
3.050000000000000000e+05 1.206602748792892643e-02
3.100000000000000000e+05 1.155034536038533448e-02
3.150000000000000000e+05 1.115968497116638820e-02
3.200000000000000000e+05 1.063519643101087583e-02
3.250000000000000000e+05 1.029435556623473080e-02
3.300000000000000000e+05 1.079227737749192603e-02
3.350000000000000000e+05 1.020450904882455774e-02
3.400000000000000000e+05 9.396639696362894464e-03
3.450000000000000000e+05 8.445822197152116212e-03
3.500000000000000000e+05 7.723648058693997204e-03
3.550000000000000000e+05 7.566242719812876771e-03
3.600000000000000000e+05 7.635195901588753310e-03
3.650000000000000000e+05 8.100085320387617402e-03
3.700000000000000000e+05 8.286603853315961318e-03
3.750000000000000000e+05 7.606321458831832860e-03
3.800000000000000000e+05 6.989712859115914181e-03
3.850000000000000000e+05 6.065062653948303899e-03
3.900000000000000000e+05 5.698754838609181549e-03
3.950000000000000000e+05 5.760168742399859008e-03
4.000000000000000000e+05 5.658371106083242598e-03
4.050000000000000000e+05 6.174701293852192900e-03
4.100000000000000000e+05 6.652816544350046574e-03
4.150000000000000000e+05 6.128085977493881974e-03
4.200000000000000000e+05 6.158893989159079652e-03
4.250000000000000000e+05 5.814761159692634004e-03
4.300000000000000000e+05 6.060287856285314495e-03
4.350000000000000000e+05 6.891194468434824576e-03
4.400000000000000000e+05 7.054693201785852685e-03
4.450000000000000000e+05 6.448450470347857552e-03
4.500000000000000000e+05 6.307216595423326133e-03
4.550000000000000000e+05 5.586360222301658268e-03
4.600000000000000000e+05 4.502600954784642673e-03
4.650000000000000000e+05 4.763030160023617315e-03
4.700000000000000000e+05 5.035229943345933060e-03
4.750000000000000000e+05 5.529673036051891213e-03
4.800000000000000000e+05 5.210228571780114483e-03
4.850000000000000000e+05 4.385381503966063153e-03
4.900000000000000000e+05 3.080593659513567849e-03
4.950000000000000000e+05 2.557135566782840156e-03
