0.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e+03 8.390718169811463012e-01
1.000000000000000000e+04 7.158616370503264603e-01
1.500000000000000000e+04 6.188719724869198302e-01
2.000000000000000000e+04 5.399884423872409744e-01
2.500000000000000000e+04 4.757646532947128470e-01
3.000000000000000000e+04 4.224663628213050082e-01
3.500000000000000000e+04 3.772613110724326035e-01
4.000000000000000000e+04 3.387952853889173443e-01
4.500000000000000000e+04 3.054721445991075979e-01
5.000000000000000000e+04 2.767830666914263826e-01
5.500000000000000000e+04 2.514278778475241283e-01
6.000000000000000000e+04 2.299156430076784718e-01
6.500000000000000000e+04 2.102023225078605562e-01
7.000000000000000000e+04 1.929091992423059565e-01
7.500000000000000000e+04 1.778833532801916417e-01
8.000000000000000000e+04 1.643302800185119927e-01
8.500000000000000000e+04 1.528482247720576170e-01
9.000000000000000000e+04 1.424390526907431398e-01
9.500000000000000000e+04 1.332391269374426090e-01
1.000000000000000000e+05 1.252778262994475589e-01
1.050000000000000000e+05 1.176113629378476855e-01
1.100000000000000000e+05 1.105527376951056379e-01
1.150000000000000000e+05 1.043725611813779153e-01
1.200000000000000000e+05 9.847871654005847797e-02
1.250000000000000000e+05 9.318701396412105986e-02
1.300000000000000000e+05 8.841291669986944823e-02
1.350000000000000000e+05 8.361010826372614058e-02
1.400000000000000000e+05 7.978456659176412502e-02
1.450000000000000000e+05 7.560476118880811447e-02
1.500000000000000000e+05 7.181867393898717922e-02
1.550000000000000000e+05 6.763361741878472222e-02
1.600000000000000000e+05 6.373925679560991930e-02
1.650000000000000000e+05 5.964100906357845677e-02
1.700000000000000000e+05 5.586525095258524504e-02
1.750000000000000000e+05 5.231936920533370589e-02
1.800000000000000000e+05 4.970261255196820743e-02
1.850000000000000000e+05 4.683185651366505303e-02
1.900000000000000000e+05 4.500781684629093227e-02
1.950000000000000000e+05 4.387103618883422124e-02
2.000000000000000000e+05 4.232142811434049662e-02
2.050000000000000000e+05 4.132456297925365257e-02
2.100000000000000000e+05 3.991578974904030214e-02
2.150000000000000000e+05 3.834086033044809688e-02
2.200000000000000000e+05 3.615239287254779638e-02
2.250000000000000000e+05 3.446989380478063941e-02
2.300000000000000000e+05 3.219568583472538770e-02
2.350000000000000000e+05 3.050786915894846893e-02
2.400000000000000000e+05 2.867451343743978101e-02
2.450000000000000000e+05 2.743304806065445176e-02
2.500000000000000000e+05 2.615240222393673541e-02
2.550000000000000000e+05 2.485908432375649041e-02
2.600000000000000000e+05 2.373577117474892639e-02
2.650000000000000000e+05 2.193094805768899119e-02
2.700000000000000000e+05 1.993873234449508938e-02
2.750000000000000000e+05 1.826149753114457083e-02
2.800000000000000000e+05 1.696970757477435712e-02
2.850000000000000000e+05 1.614581407189078985e-02
2.900000000000000000e+05 1.463125335275176041e-02
2.950000000000000000e+05 1.324794297470916274e-02
3.000000000000000000e+05 1.267301890546656748e-02
3.050000000000000000e+05 1.310865631234385542e-02
3.100000000000000000e+05 1.240755329947067220e-02
3.150000000000000000e+05 1.178319708579294092e-02
3.200000000000000000e+05 1.123416247797415744e-02
3.250000000000000000e+05 1.039915015566274074e-02
3.300000000000000000e+05 1.037067669345442464e-02
3.350000000000000000e+05 9.892717740057389159e-03
3.400000000000000000e+05 8.948179449310540712e-03
3.450000000000000000e+05 8.036293212753618451e-03
3.500000000000000000e+05 7.272522316903849531e-03
3.550000000000000000e+05 7.178208211384089210e-03
3.600000000000000000e+05 7.134853884764593215e-03
3.650000000000000000e+05 7.614868295387092721e-03
3.700000000000000000e+05 7.579677116667931334e-03
3.750000000000000000e+05 7.055932393912891891e-03
3.800000000000000000e+05 6.375267654899810163e-03
3.850000000000000000e+05 5.406004354265455357e-03
3.900000000000000000e+05 5.026427210136818514e-03
3.950000000000000000e+05 4.966796373248661897e-03
4.000000000000000000e+05 4.544405696269187764e-03
4.050000000000000000e+05 5.144495318762176174e-03
4.100000000000000000e+05 5.403305556799794379e-03
4.150000000000000000e+05 5.154866646649262051e-03
4.200000000000000000e+05 5.139993574198072589e-03
4.250000000000000000e+05 4.937757336504463267e-03
4.300000000000000000e+05 5.444341172035228188e-03
4.350000000000000000e+05 6.246587218630922020e-03
4.400000000000000000e+05 6.195780514567881918e-03
4.450000000000000000e+05 5.584457224748234916e-03
4.500000000000000000e+05 5.436878279316833575e-03
4.550000000000000000e+05 5.105541969247610889e-03
4.600000000000000000e+05 4.453666965181256321e-03
4.650000000000000000e+05 5.236351350392846014e-03
4.700000000000000000e+05 5.599252725526856350e-03
4.750000000000000000e+05 5.993300366032577528e-03
4.800000000000000000e+05 5.354520816956372109e-03
4.850000000000000000e+05 4.450428052934440881e-03
4.900000000000000000e+05 3.724633776639103052e-03
4.950000000000000000e+05 3.227408184447468336e-03
